Job_title,Company,Location,Experience,Key_skills,Job_post,Rating
Data Engineer,Accenture,Bengaluru,3-8 Yrs,"data engineer, data management, data pipelines, visualization tools, collection, sql, data quality, database management",3+ weeks ago,3.7
Data Engineer,Accenture,Chennai,12-15 Yrs,"data engineer, python, data management, data pipelines, pyspark, collection, data engineering, data quality",3+ weeks ago,3.7
Data Engineer,Accenture,Chennai,12-15 Yrs,"data engineer, data operations, python, etl tools, data pipelines, data platforms, pyspark, cloud",3+ weeks ago,3.7
Data Engineer,Virtusa,Chennai,10-15 Yrs,"data engineer, ai, databricks, pyspark, etl, elt, data integration, azure",3+ weeks ago,3.7
Data Engineer,Virtusa,Chennai,2-5 Yrs,"data engineer, s3, snowflake, data streaming, python, data pipelines, airflow, data warehousing",3+ weeks ago,3.7
Kafka Data Engineer,Virtusa,Bengaluru,9-11 Yrs,"Kafka, python, streaming data, scala, data engineer, databricks, data engineering, nosql",3+ weeks ago,3.7
Data Analyst,Virtusa,Hyderabad,8-10 Yrs,"data analyst, data analysis, data management, supply chain, data processing, master data management, data collection, sql",3+ weeks ago,3.7
Data Engineer,Virtusa,Hyderabad,5-8 Yrs,"data engineer, s3, kubernetes, python, api development, sql, microservices, sqs",3+ weeks ago,3.7
Data Analyst,Virtusa,Hyderabad,7-10 Yrs,"data analyst, bi tools, tableau, data extraction, power bi, data visualization, regulatory reporting, financial instruments",3+ weeks ago,3.7
Data Engineer Pyspark,Virtusa,Chennai,5-10 Yrs,"Data Engineer, Pyspark, Architecture, Bash Scripting, Shell Scripting, Github, Debugging, Hadoop",3+ weeks ago,3.7
Data Engineer,Pretium Partners,Bengaluru,3-7 Yrs,"Performance tuning, Data migration, RDBMS, Agile, Stored procedures, microsoft, Data warehousing, Analytics",3+ weeks ago,3.0
Data Engineer,Barclays,Pune,2-7 Yrs,"Analyst, Automation, Data migration, Linux, Data processing, Continuous improvement, Teradata, Operations",3+ weeks ago,3.8
Data Engineer,Apptad,Dhanbad,3-8 Yrs,"Data modeling, Database design, Cloud, Programming, Data processing, AWS, Analytics, Python",3+ weeks ago,2.7
Data Engineer,Apptad,Dhanbad,3-8 Yrs,"NoSQL, Coding, devops, Cloud, Deployment, Operations, SQL, Python",3+ weeks ago,2.7
Data Analyst,Guidehouse,Thiruvananthapuram,3-8 Yrs,"Process automation, SAN, Backend, Data analysis, Staffing, Process improvement, Resource management, Macros",3+ weeks ago,3.6
Data Engineer,Magna International,Bengaluru,5-10 Yrs,"Computer science, Powertrain, Data modeling, Artificial Intelligence, Data processing, Troubleshooting, Analytics, Automotive",3+ weeks ago,3.8
Data Engineer,Amiseq,Hybrid - Bengaluru(Bellandur),3-8 Yrs,"Hive, Apache Flink, Hadoop, Kafka, Spark, Pyspark, iceberg, Spark Streaming",3 weeks ago,3.8
Data Engineer,MetaDesign Solutions (MDS),Bengaluru(Marathahalli),3-6 Yrs,"Postgresql, Python, Pyspark, Data Engineering, Engineering, Data",3+ weeks ago,3.3
Data Analyst,Adani Group,Ahmedabad,3-7 Yrs,"python, data management, data analysis, data interpretation, analytical, information technology, kpi, qlik",3+ weeks ago,3.8
Data Analyst,Clove Dental,"New Delhi, Gurugram, Delhi / NCR",3-8 Yrs,"Excel, MIS, VLOOKUP, Data Analysis, Conditional Formatting, Formulas, Advanced Excel, Macros",3+ weeks ago,3.9
Data Engineer,Info Services,Hybrid - Hyderabad,5-10 Yrs,"Data Bricks, Airflow, Pyspark, Snowflake, Spark, AWS, Python, SQL",3+ weeks ago,4.0
Data Engineer,Asakta Electronics And Communications,Hyderabad,3-5 Yrs,"Data Integrity, Snowflake, Etl Development, Apache, Ci Cd Pipeline, Docker, SQL, Kubernetes",3+ weeks ago,3.9
Data Analyst (Tableau),Lumina Datamatics,"Mumbai Suburban, Thane, Mumbai (All Areas)(SEEPZ)",2-5 Yrs,"Tableau, python, Tableau Reporting, Tableau Development, SQL, tableau developer, Development, Data analysis",3+ weeks ago,3.1
Data Engineer,SP Software,Hybrid - Bengaluru,6-9 Yrs,"Snowflake, Spark, AWS, Python, SQL, Pyspark, SCALA, Big Data",3+ weeks ago,3.9
Data Engineer,Quarks Technosoft,Bengaluru,6-9 Yrs,"Automation testing, orchestration, GCP, Data modeling, Schema, data integrity, Data warehousing, Monitoring",3+ weeks ago,3.5
Data Analyst,Tudip Technologies,Pune,2-7 Yrs,"Automation, Data analysis, Manager Quality Assurance, Analytical, Data collection, Data quality, microsoft, Recruitment",3+ weeks ago,2.8
Data Engineer,Starberry,Coimbatore,4-8 Yrs,"Analytical, Machine learning, PHP, Perl, microsoft, Data mining, SQL, Python",3+ weeks ago,4.7
Data Scientist with Statistics Skills,Impetus Technologies,"Noida, Indore, Pune",1-6 Yrs,"Data analysis, SAS, GCP, Machine learning, Deployment, Natural language processing, Forecasting, Statistics",3+ weeks ago,3.4
Asset Recovery Data Analyst,WIPRO GE HEALTHCARE PRIVATE LIMITED,Bengaluru,0-7 Yrs,"Supply chain, Data analysis, Automation, Manager Quality Assurance, Project management, Healthcare, Continuous improvement, Operations",3+ weeks ago,3.8
Data Engineer,Apptad,"Bokaro, Dhanbad, Jamshedpur, Ranchi",7-10 Yrs,"data science, Architecture, Data modeling, Database design, Cloud, Programming, Mentor, Management",3+ weeks ago,2.7
Data Engineer,Apptad,"Bokaro, Dhanbad, Jamshedpur, Ranchi",4-7 Yrs,"data science, Data modeling, Database design, data manipulation, Cloud, Programming, big data, Data warehousing",3+ weeks ago,2.7
Data Engineer,Simcorp,Noida,6-10 Yrs,"Automation, Machine learning, Agile, Data processing, Data quality, Stakeholder management, Analytics, SQL",3+ weeks ago,4.1
Data Analyst,Paramount Health Services,Thane,0-4 Yrs,"Analytical skills, tableau, Machine learning, Data Analyst, Oracle, SQL, Python, Data",3+ weeks ago,3.9
Data Engineer,Paramount Health Services,Thane,3-5 Yrs,"tableau, Postgresql, Pentaho, ANSI, Data warehousing, SQL, Data Engineering, Data",3+ weeks ago,3.9
Data Engineer,Exponentia Team,Mumbai,5-10 Yrs,"data services, Data modeling, Analytical, Cloud, microsoft, AWS, Analytics, SQL",3+ weeks ago,3.6
Data Analyst,Capillary Technologies,Bengaluru,2-7 Yrs,"Statistical programming, Automation, Data analysis, Data migration, Technology management, Excel, Data quality, Analytics",3+ weeks ago,3.4
Data Scientist,Demos Project,Chennai,3-8 Yrs,"Computer science, Data analysis, data science, Machine learning, data governance, power bi, Data quality, Predictive analytics",3+ weeks ago,3.0
Data Engineer,IMC,Mumbai,5-7 Yrs,"Automation, Version control, GIT, Simulation, HP data protector, data security, Workflow, Data processing",3+ weeks ago,3.7
Data Ops Engineer - Bengaluru,Tata Consultancy Services,Bengaluru,8-13 Yrs,"pyspark, databricks, Data Modeling, Python, Snowflake, sql, Ops, Data Hub",3+ weeks ago,3.3
Data Engineer,Persistent,Pune,10-15 Yrs,"Java, Spark, Python, Data, Data Engineering",3+ weeks ago,3.6
Data Engineer,EXL,Noida,1-6 Yrs,"Automation, query optimization, Coding, Postgresql, MySQL, Data structures, Data processing, Stored procedures",3+ weeks ago,3.6
Data Engineer,EXL,Gurugram,3-5 Yrs,"Computer science, Manager Quality Assurance, Test strategy, Functional testing, OLAP, Stored procedures, Test cases, SSIS",3+ weeks ago,3.6
Data Engineer,Apptad,"Bokaro, Dhanbad, Jamshedpur, Ranchi",4-5 Yrs,"NoSQL, cloud security, Coding, Pharma, Data structures, Data quality, Cosmos, Virtualization",3+ weeks ago,2.7
SQL Developer / Data Engineer,Infidigit,Pune,3-7 Yrs,"SSAS, SSRS, power bi, SSIS, microsoft, Data warehousing, SQL, Development",3+ weeks ago,3.4
Data Scientist,Entytle,Pune,5-10 Yrs,"Computer science, Product management, Cloud computing, Data analysis, Operations research, PDF, Analytical, Machine learning",3+ weeks ago,2.8
Deputy Manager/Manager - Data Engineer,Maruti True Value,"Gurugram, Bengaluru",4-8 Yrs,"Data modeling, RDBMS, Enterprise applications, Cognos, MySQL, Oracle, Business intelligence, Troubleshooting",3+ weeks ago,4.2
Data Engineer,Saasguru,"Mumbai, New Delhi, Chennai, Bengaluru",8-13 Yrs,"SAN, Performance tuning, Siebel, Coding, Data modeling, Data processing, Oracle, Apache",3+ weeks ago,2.0
Data Analyst L4,Wipro,Pune,5-8 Yrs,"data analyst, c, data validation, business analytics, collection, data collection, sales, analytics",3+ weeks ago,3.6
Data Analyst,Virtusa,Hyderabad,5-10 Yrs,"data analyst, python, restful, talend, power bi, machine learning, sql, database design",3+ weeks ago,3.7
Data Engineer,BAY Area Technology Solutions,Bengaluru,10-20 Yrs,"Data Engineering, Azure Data Factory, Azure, PySpark, Data Warehouses, CI/CD, Databricks, Informatica",3+ weeks ago,5.0
Data Scientist - Machine Learning/Statistical Analyst (4-5 yrs),Innova AM Tech,Bengaluru,4-5 Yrs,"python, scikit-learn, data mining, machine learning algorithms, statistics, time series analysis, data analysis, data warehousing",3+ weeks ago,4.2
data scientist,CN Solutions,Pune,4-6 Yrs,"sql, data science, pytorch, machine learning algorithms, aws, algorithms, python, natural language processing",3+ weeks ago,4.6
Data Analyst,CDK Global,Hyderabad,3-6 Yrs,"data analysis, analytics, project management, data management, automation, sales enablement, power bi, cognos",3+ weeks ago,3.8
Data Engineer,Navikenz India,Noida,6-11 Yrs,"Automation, Aviation, Data modeling, Analytical, Data quality, Forecasting, Analytics, Monitoring",3+ weeks ago,3.7
Data Engineer,Huron,Bengaluru,2-7 Yrs,"Computer science, Data modeling, Consulting, Workflow, Apache, microsoft, Open source, Client management",3+ weeks ago,3.8
Data Engineer,Insemi Technology Services,Bengaluru,5-10 Yrs,"Snowflake, Spark, Data Bricks, Python, SQL, Data Engineering, Data, Bricks",3+ weeks ago,3.9
Data Analyst,PwC India,"Bangalore Rural, Bengaluru, Mumbai (All Areas)",3-8 Yrs,"SQL, Python, Data anayst, Data, Data analysis",3+ weeks ago,3.3
Data Engineer,Meril,Vapi,4-5 Yrs,"ETL, Kafka, Spark, SQL, Data Engineering, Data",3+ weeks ago,3.5
Clinical Data Engineer,ICON plc,"Chennai, Bengaluru",2-6 Yrs,"Assurance, Version control, XML, Healthcare, Clinical research, JSON, Analytics, SQL",3+ weeks ago,4.0
Data Scientist,Neemtree Internet,Pune,2-4 Yrs,"Computer science, Data analysis, Version control, GIT, Database design, Machine learning, Business intelligence, Analytics",3+ weeks ago,1.7
Data Analyst,Neemtree Internet,Bengaluru,2-5 Yrs,"SQL queries, Data analysis, Coding, Analytical, Machine learning, UPS, Data Analyst, Operations",3+ weeks ago,1.7
Data Engineer- Bigdata,Diverse Lynx,Bengaluru,3-6 Yrs,"data security, Data modeling, Cloud, Hadoop, Data processing, big data, YARN, Analytics",3+ weeks ago,3.5
Data Engineer,Neemtree Internet,Bengaluru,4-7 Yrs,"Performance tuning, MySQL, Informatica, Stored procedures, Oracle, Apache, SSIS, Business intelligence",3+ weeks ago,1.7
Data Analyst,Ltimindtree,Bengaluru,5-10 Yrs,"Azure Data Factory, SQL, ADF, ETL, Python, Microsoft Azure, Factory, Data analysis",3+ weeks ago,3.6
Data Engineer,Apptad,"Bokaro, Dhanbad, Jamshedpur, Ranchi",4-7 Yrs,"Data modeling, Cloud, Programming, Mentor, big data, Data warehousing, AWS, Python",3+ weeks ago,2.7
Data Engineer,Apptad,"Bokaro, Dhanbad, Jamshedpur, Ranchi",7-10 Yrs,"Data management, Data modeling, Database design, data manipulation, Programming, Data quality, big data, Data warehousing",3+ weeks ago,2.7
Data Governance Engineer,Bottomline Media,Bengaluru,2-5 Yrs,"Automation, Data modeling, HIPAA, Cash management, Data quality, Business intelligence, Analytics, Monitoring",3+ weeks ago,3.0
Data Engineer,Bottomline Media,Bengaluru,1-4 Yrs,"Debugging, Scrum, Informatica, Oracle, Apache, Teradata, SDLC, SQL",3+ weeks ago,3.0
Data Governance Engineer,Bottom Line,Bengaluru,1-6 Yrs,"Automation, Data modeling, HIPAA, Cash management, Data quality, Business intelligence, Analytics, Monitoring",3+ weeks ago,3.2
Data Engineer,Bottom Line,Bengaluru,4-6 Yrs,"Debugging, Scrum, Informatica, Oracle, Apache, Teradata, SDLC, SQL",3+ weeks ago,3.2
Enabling Areas - IT - Deputy Manager - Data Scientist - NLP/Gen AI,Deloitte Consulting,Mumbai,5-10 Yrs,"Computer science, Data analysis, orchestration, Neural networks, Analytical, Machine learning, System design, Research",3+ weeks ago,3.7
Data Engineer,Venture7 Technology,Faridabad,5-10 Yrs,"T-SQL, Time management, Agile, Product planning, Scrum, Test cases, Unit testing, microsoft",3+ weeks ago,3.0
Data Engineer,People10,Bengaluru,5-6 Yrs,"Performance tuning, Product engineering, Network design, Data modeling, Cloud, Presales, Data processing, RFP",3+ weeks ago,3.2
Data Engineer,Mediaradar,Vadodara,5-10 Yrs,"Computer science, Architect, RDBMS, Agile, Data structures, Workflow, Scrum, Apache",3+ weeks ago,2.5
Data Engineer (L2),Prescience Decision Solutions,Bengaluru,3-5 Yrs,"L2 Engineer, Data, L2, Data Engineering",3+ weeks ago,4.8
Data Engineer (Spark),Prescience Decision Solutions,Hyderabad,3-5 Yrs,"spark, Data, Data Engineering",3+ weeks ago,4.8
Data Engineer,Han Digital Solution,"Madurai, Tiruppur, Salem, Chennai, Tiruchirapalli, Coimbatore",3-7 Yrs,"Performance tuning, Automation, Coding, Debugging, data integrity, Troubleshooting, Analytics, Monitoring",3+ weeks ago,2.6
Data Engineer,Virtusa,Bengaluru,1-6 Yrs,"Performance tuning, Automation, Backend, Coding, SCALA, data governance, Data processing, Data quality",3+ weeks ago,3.7
Data Engineer,Huron,Bengaluru,2-7 Yrs,"Prototype, Data modeling, Consulting, Software development life cycle, Data processing, power bi, microsoft, Operations",3+ weeks ago,3.8
L4B Data Engineer,Logitech Sales Marketing,Chennai,4-7 Yrs,"Unix, Linux, Data modeling, RDBMS, XML, JSON, Windows, Stored procedures",3+ weeks ago,4.1
DATA ANALYST,Chaitanya Hospital,Thiruvananthapuram,3-8 Yrs,"algorithms, data analysis, modeling, data validation, bi, documentation, power bi, machine learning",3+ weeks ago,4.3
Data Analyst,Aryavart Institute Of Technology,"Noida, Patna, Kanpur, Supaul",1-3 Yrs,"data cleansing, Data analysis, Analytical, Data collection, Data quality, HTTP, Data mining, Operations",3+ weeks ago,2.0
Data Engineer,Marktine,Jaipur,2-4 Yrs,"Performance tuning, Version control, GCP, Data modeling, Database design, Data quality, Apache, SQL",3+ weeks ago,3.7
Data Analyst,Indium Software,Hyderabad,3-4 Yrs,"Basic, tableau, Data Analyst, JIRA, Stakeholder management, SQL, Python, Data",3+ weeks ago,3.9
Data Analyst,Indium Software,Bengaluru,3-4 Yrs,"Basic, tableau, Data Analyst, JIRA, Stakeholder management, SQL, Python, Data",3+ weeks ago,3.9
Data Engineer,Ideagen,Hyderabad,5-10 Yrs,"Automation, Data migration, Data modeling, Postgresql, MySQL, Javascript, Analytics, Monitoring",3+ weeks ago,2.4
DE&A - Core - Data Engineer - Databricks,Zensar,Pune,5-10 Yrs,"Computer science, Performance tuning, Automation, SAP, Data modeling, Data quality, Information technology, Analytics",3+ weeks ago,3.7
Data Analyst,Ztek Consulting,Chennai,7-8 Yrs,"Data analysis, SAS SQL, SAS, Compliance, Data Analyst, data integrity, Analytics, SQL",3+ weeks ago,3.9
Data Engineer - FinTech,Amazon,Hyderabad,5-10 Yrs,"Performance tuning, Automation, Data modeling, Coding, SCALA, Data quality, Forecasting, SQL",3+ weeks ago,3.9
Hana Data Engineer,Apple,Hyderabad,4-9 Yrs,"Business process, Performance tuning, Interpersonal skills, Application engineering, Data modeling, Analytical, Agile, Business intelligence",3+ weeks ago,4.3
"Data Analyst (Python,ML exp)",Han Digital Solution,"Vijayawada, Visakhapatnam, Guntur, Nellore",1-2 Yrs,"digital, algorithms, python, data analysis, business requirements, natural language processing, bi, power bi",3+ weeks ago,2.6
"Data Engineer with Python,Spark,HFDS,& MongoDB",Han Digital Solution,"Vijayawada, Visakhapatnam, Guntur, Nellore",3-7 Yrs,"hive, python, modeling, data validation, data processing, data warehousing, data pipeline, data engineering",3+ weeks ago,2.6
Data Analyst,Han Digital Solution,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",1-2 Yrs,"Microstrategy, Data analysis, SAS, Db2, Coding, MySQL, Agile, Oracle",3+ weeks ago,2.6
Data Engineer,Team Computers,Mumbai,3-4 Yrs,"hive, python, modeling, oracle, big data technologies, data warehousing, microsoft azure, cloud platforms",3+ weeks ago,3.6
Data Engineer (Java/Python & Kafka),Han Digital Solution,Hyderabad,6-8 Yrs,"Computer science, Maven, Backend, GIT, CGI, spark, Agile development, Programming",3+ weeks ago,2.6
Data Engineer + PBI_Meghana (POC),Han Digital Solution,Pune,5-10 Yrs,"Performance optimization, power bi, Budgeting, Data warehousing, Analytics, Data, POC, Optimization",3+ weeks ago,2.6
Data Analyst,IntouchCX,Hyderabad,2-3 Yrs,"Analytical skills, Data analysis, SQL Server integration services, Data Analyst, Customer service, data visualization, SSIS, Operations",3+ weeks ago,2.7
Analyst - Data Governance,Nomura,Mumbai,1-4 Yrs,"Service level, data governance, Workflow, Data quality, Investment banking, Asset management, Analytics, Financial services",3+ weeks ago,3.7
Data Scientist,Shyftlabs,Noida,3-8 Yrs,"Automation, Data analysis, Product engineering, Bidding, Simulation, Machine learning, Monitoring, SQL",3+ weeks ago,2.5
Data Engineer,Beghou Consulting,Hyderabad,5-7 Yrs,"MySQL, Consulting, Javascript, HTML, Informatica, Unit testing, Oracle, Ajax",3+ weeks ago,3.6
Data Engineer,InApp,"Kochi, Thiruvananthapuram",4-6 Yrs,"Performance tuning, ERP, Backend, Version control, Schema, Data quality, Stored procedures, Unit testing",3+ weeks ago,4.6
Data & AI Engineer,GE Appliances,"Hyderabad, Bengaluru",3-5 Yrs,"Computer vision, orchestration, Appliances, GCP, Enterprise applications, Machine learning, Cloud, Open source",3+ weeks ago,3.8
